ID PIP,ID MS,TIP_SWAP,Fecha de Inicio,Fecha de Vencimiento,Nominal Recibe,Tasa de Referencia Recibe,Tasa Fija Recibe,Spread Recibe,Nominal Entrega,Tasa de Referencia Entrega,Tasa Fija Entrega,Spread Entrega,Pata Larga,Pata Corta,Valuación
MSCB0001484,4qsuu,1USDLUS,17/07/2014,17/07/2019,30020000,LUS091,,0,30020000,LUS182,1.75625,0,27341187.62,35423612.32,-8082424.701
MSCB0001498,3jj5j,6TIEMXP,01/08/2014,28/07/2017,2000000000,T028,,0,2000000000,T028,0,0,201498242.1,201600339.1,-102097.0211
MSCB0001499,3jj53,6TIEMXP,01/08/2014,28/07/2017,2500000000,T028,,0,2500000000,T028,0,0,251872802.6,252000423.9,-127621.2763
MSCB0001500,3hx64,6TIEMXP,04/07/2014,28/06/2019,542750000,T028,,0,542750000,T028,0,0,108871802.3,109156914.9,-285112.6632
MSCB0001501,3hx9h,6TIEMXP,04/07/2014,28/06/2019,413250000,T028,,0,413250000,T028,0,0,82895020.33,83112105.19,-217084.8605
MSCB0001502,3hx9j,6TIEMXP,04/07/2014,28/06/2019,444000000,T028,,0,444000000,T028,0,0,89063252.33,89296490.51,-233238.1805
MSCB0001504,3hzg9,6TIEMXP,09/07/2014,08/06/2021,1500000000,T028,,0,1500000000,T028,0,0,453885628.6,449639892.6,4245735.959
MSCB0001505,3j08v,6TIEMXP,10/07/2014,08/06/2021,500000000,T028,,0,500000000,T028,0,0,151330285.9,149879964.2,1450321.697
MSCB0001506,3j46a,6TIEMXP,16/07/2014,08/06/2021,500000000,T028,,0,500000000,T028,0,0,151381551.4,149879964.2,1501587.172
MSCB0001508,3j4zr,6TIEMXP,17/07/2014,08/06/2021,500000000,T028,,0,500000000,T028,0,0,151133318.6,149879964.2,1253354.346
MSCB0001509,3j8ub,6TIEMXP,21/07/2014,08/06/2021,1000000000,T028,,0,1000000000,T028,0,0,301025473,299759928.4,1265544.559
MSCB0001510,3j9nn,6TIEMXP,22/07/2014,08/06/2021,500000000,T028,,0,500000000,T028,0,0,150097216.3,149879964.2,217252.1137
MSCB0001511,3j9p2,6TIEMXP,22/07/2014,08/06/2021,500000000,T028,,0,500000000,T028,0,0,150097216.3,149879964.2,217252.1137
MSCB0001515,3jc38,6TIEMXP,24/07/2014,27/08/2018,153000000,T028,,0,153000000,T028,0,0,22887028.41,23928879.27,-1041850.857
MSCB0001516,3jc45,6TIEMXP,24/07/2014,08/06/2021,300000000,T028,,0,300000000,T028,0,0,89007657.38,89927978.53,-920321.1515
MSCB0001517,4quuz,6TIEMXP,24/07/2014,02/04/2018,500000000,T028,,0,500000000,T028,0,0,65190182.63,68032283.67,-2842101.044
MSCB0001518,3jdzv,6TIEMXP,28/07/2014,08/06/2021,500000000,T028,,0,500000000,T028,0,0,149803114.4,149879964.2,-76849.82196
MSCB0001519,3jesj,6TIEMXP,29/07/2014,08/06/2021,600000000,T028,,0,600000000,T028,0,0,180265599.3,179855957.1,409642.2323
MSCB0001521,3jgju,6TIEMXP,31/07/2014,08/06/2021,500000000,T028,,0,500000000,T028,0,0,152366388.1,149879964.2,2486423.929
MSCB0001522,4qypw,1MXPTIE,01/08/2014,28/07/2017,2000000000,T028,,0,2000000000,T028,4.3548,0,201600339.1,200119628,1480711.157
MSCB0001523,4qypv,1MXPTIE,01/08/2014,28/07/2017,2500000000,T028,,0,2500000000,T028,4.3548,0,252000423.9,250149535,1850888.946
MSCB0001529,4qq6f,1MXPTIE,04/07/2014,28/06/2019,542750000,T028,,0,542750000,T028,5.05,0,109156914.9,108228858.5,928056.3773
MSCB0001530,4qq6g,1MXPTIE,04/07/2014,28/06/2019,413250000,T028,,0,413250000,T028,5.05,0,83112105.19,82405482.8,706622.3821
MSCB0001531,4qq6h,1MXPTIE,04/07/2014,28/06/2019,444000000,T028,,0,444000000,T028,5.05,0,89296490.51,88537288.24,759202.269
MSCB0001533,4qqvd,1MXPTIE,09/07/2014,08/06/2021,1500000000,T028,,0,1500000000,T028,5.5773,0,449639892.6,451457264,-1817371.352
MSCB0001534,4qr1k,1MXPTIE,10/07/2014,08/06/2021,500000000,T028,,0,500000000,T028,5.5786,0,149879964.2,150520831,-640866.8284
MSCB0001536,4qsu8,1MXPTIE,16/07/2014,08/06/2021,500000000,T028,,0,500000000,T028,5.5805,0,149879964.2,150572096.5,-692132.3034
MSCB0001537,4qt4x,1MXPTIE,17/07/2014,08/06/2021,500000000,T028,,0,500000000,T028,5.5713,0,149879964.2,150323863.7,-443899.477
MSCB0001538,4qtta,1MXPTIE,21/07/2014,08/06/2021,1000000000,T028,,0,1000000000,T028,5.5483,0,299759928.4,299406563.3,353365.1782
MSCB0001539,4qtz2,1MXPTIE,22/07/2014,08/06/2021,500000000,T028,,0,500000000,T028,5.5329,0,149879964.2,149287761.5,592202.7551
MSCB0001540,4qtz3,1MXPTIE,22/07/2014,08/06/2021,500000000,T028,,0,500000000,T028,5.5329,0,149879964.2,149287761.5,592202.7551
MSCB0001544,3jc44,1MXPTIE,24/07/2014,02/04/2018,500000000,T028,,0,500000000,T028,4.441,0,68032283.67,64752762.48,3279521.191
MSCB0001545,4quuj,1MXPTIE,24/07/2014,27/08/2018,153000000,T028,,0,153000000,T028,4.5835,0,23928879.27,22738201.95,1190677.312
MSCB0001546,4quv3,1MXPTIE,24/07/2014,08/06/2021,300000000,T028,,0,300000000,T028,5.468,0,89927978.53,88521984.46,1405994.073
MSCB0001547,4qws8,1MXPTIE,28/07/2014,08/06/2021,500000000,T028,,0,500000000,T028,5.522,0,149879964.2,148993659.5,886304.6908
MSCB0001548,4qwzs,1MXPTIE,29/07/2014,08/06/2021,600000000,T028,,0,600000000,T028,5.5375,0,179855957.1,179294253.4,561703.6103
MSCB0001550,4qxs8,1MXPTIE,31/07/2014,08/06/2021,500000000,T028,,0,500000000,T028,5.617,0,149879964.2,151556933.3,-1676969.061
MSCB0001551,3k3a2,6LUSUSD,26/08/2014,05/08/2019,477000000,LUS182,,0,477000000,LUS091,0,0,567805388.2,441587038.6,126218349.6
MSCB0001552,3k3a8,6LUSUSD,26/08/2014,05/08/2019,388000000,LUS182,,0,388000000,LUS091,0,0,461862663.8,359194488.4,102668175.4
MSCB0001553,3k3a9,6LUSUSD,26/08/2014,05/08/2019,621000000,LUS182,,0,621000000,LUS091,0,0,739218335.5,574896333.2,164322002.3
MSCB0001554,3k3aa,6LUSUSD,26/08/2014,05/08/2019,114000000,LUS182,,0,114000000,LUS091,0,0,135701916.7,105536524.9,30165391.73
MSCB0001555,4r7x9,1USDLUS,26/08/2014,05/08/2019,477000000,LUS091,,0,477000000,LUS182,1.7395,0,441587038.6,558178848.7,-116591810.1
MSCB0001556,4r7xa,1USDLUS,26/08/2014,05/08/2019,388000000,LUS091,,0,388000000,LUS182,1.7395,0,359194488.4,454032271,-94837782.65
MSCB0001557,4r7xb,1USDLUS,26/08/2014,05/08/2019,621000000,LUS091,,0,621000000,LUS182,1.7395,0,574896333.2,726685670.9,-151789337.7
MSCB0001558,4r7xc,1USDLUS,26/08/2014,05/08/2019,114000000,LUS091,,0,114000000,LUS182,1.7395,0,105536524.9,133401234.3,-27864709.34
MSCB0001559,3jn2e,6TIEMXP,05/08/2014,08/06/2021,300000000,T028,,0,300000000,T028,0,0,92690677.03,89927978.53,2762698.502
MSCB0001560,3jrz7,6TIEMXP,08/08/2014,08/06/2021,300000000,T028,,0,300000000,T028,0,0,91466781.27,89927978.53,1538802.74
MSCB0001561,3jtdy,6TIEMXP,11/08/2014,08/06/2021,200000000,T028,,0,200000000,T028,0,0,60951951.62,59951985.69,999965.9375
MSCB0001562,3jvdb,6TIEMXP,13/08/2014,08/06/2021,150000000,T028,,0,150000000,T028,0,0,45288999.91,44963989.26,325010.647
MSCB0001564,3jwx7,6TIEMXP,14/08/2014,08/06/2021,500000000,T028,,0,500000000,T028,0,0,150963333,149879964.2,1083368.823
MSCB0001566,4r50u,6TIEMXP,15/08/2014,17/09/2018,600000000,T028,,0,600000000,T028,0,0,93838292.36,96106984.46,-2268692.1
MSCB0001570,3kev5,6TIEMXP,28/08/2014,08/06/2021,4000000000,T028,,0,4000000000,T028,0,0,1213210957,1199039714,14171243.7
MSCB0001571,3kew4,6TIEMXP,28/08/2014,08/06/2021,4000000000,T028,,0,4000000000,T028,0,0,1213210957,1199039714,14171243.7
MSCB0001575,4rapu,6TIEMXP,28/08/2014,02/04/2018,1000000000,T028,,0,1000000000,T028,0,0,133669764.8,136064567.3,-2394802.579
MSCB0001576,4rapv,6TIEMXP,28/08/2014,02/04/2018,900000000,T028,,0,900000000,T028,0,0,120302788.3,122458110.6,-2155322.321
MSCB0001577,4rapw,6TIEMXP,28/08/2014,02/04/2018,1000000000,T028,,0,1000000000,T028,0,0,133669764.8,136064567.3,-2394802.579
MSCB0001578,4r0ea,1MXPTIE,05/08/2014,08/06/2021,300000000,T028,,0,300000000,T028,5.6955,0,89927978.53,92205004.11,-2277025.58
MSCB0001579,4r2u1,1MXPTIE,08/08/2014,08/06/2021,300000000,T028,,0,300000000,T028,5.6199,0,89927978.53,90981108.35,-1053129.819
MSCB0001580,4r3eu,1MXPTIE,11/08/2014,08/06/2021,200000000,T028,,0,200000000,T028,5.6175,0,59951985.69,60628169.68,-676183.99
MSCB0001582,4r44e,1MXPTIE,13/08/2014,08/06/2021,150000000,T028,,0,150000000,T028,5.565,0,44963989.26,45046163.45,-82174.18636
MSCB0001583,4r4mg,1MXPTIE,14/08/2014,08/06/2021,500000000,T028,,0,500000000,T028,5.565,0,149879964.2,150153878.2,-273913.9545
MSCB0001585,3jyap,1MXPTIE,15/08/2014,17/09/2018,600000000,T028,,0,600000000,T028,4.6897,0,96106984.46,93241824.62,2865159.836
MSCB0001592,3kezv,1MXPTIE,28/08/2014,02/04/2018,1000000000,T028,,0,1000000000,T028,4.5538,0,136064567.3,132794924.5,3269642.874
MSCB0001593,3kf0p,1MXPTIE,28/08/2014,02/04/2018,900000000,T028,,0,900000000,T028,4.5538,0,122458110.6,119515432,2942678.587
MSCB0001594,3kf0q,1MXPTIE,28/08/2014,02/04/2018,1000000000,T028,,0,1000000000,T028,4.5538,0,136064567.3,132794924.5,3269642.874
MSCB0001595,4ramb,1MXPTIE,28/08/2014,08/06/2021,4000000000,T028,,0,4000000000,T028,5.5905,0,1199039714,1206735318,-7695604.744
MSCB0001596,4ramc,1MXPTIE,28/08/2014,08/06/2021,4000000000,T028,,0,4000000000,T028,5.5905,0,1199039714,1206735318,-7695604.744
MSCB0001597,3kr1j,6LUSUSD,09/09/2014,09/09/2019,2100000,LUS182,,0,2100000,LUS091,0,0,2515818.113,2003634.29,512183.823
MSCB0001598,3kr6q,6LUSUSD,09/09/2014,09/09/2019,75600000,LUS182,,0,75600000,LUS091,0,0,90569452.06,72130834.43,18438617.63
MSCB0001599,3kr6r,6LUSUSD,09/09/2014,09/09/2019,81900000,LUS182,,0,81900000,LUS091,0,0,98116906.39,78141737.3,19975169.1
MSCB0001600,3kr6s,6LUSUSD,09/09/2014,09/09/2019,50400000,LUS182,,0,50400000,LUS091,0,0,60379634.7,48087222.95,12292411.75
MSCB0001601,4rfvq,1USDLUS,09/09/2014,09/09/2019,2100000,LUS091,,0,2100000,LUS182,1.753,0,2002541.15,2473488.027,-470946.877
MSCB0001602,4rfvr,1USDLUS,09/09/2014,09/09/2019,75600000,LUS091,,0,75600000,LUS182,1.753,0,72091481.39,89045568.96,-16954087.57
MSCB0001603,4rfvs,1USDLUS,09/09/2014,09/09/2019,81900000,LUS091,,0,81900000,LUS182,1.753,0,78099104.83,96466033.04,-18366928.2
MSCB0001604,4rfvt,1USDLUS,09/09/2014,09/09/2019,50400000,LUS091,,0,50400000,LUS182,1.753,0,48060987.59,59363712.64,-11302725.05
MSCB0001605,3mbye,6TIEMXP,19/09/2014,13/09/2019,278850000,T028,,0,278850000,T028,0,0,61613726.23,59296902.48,2316823.75
MSCB0001606,3mc0a,6TIEMXP,19/09/2014,13/09/2019,171600000,T028,,0,171600000,T028,0,0,37916139.22,36490401.53,1425737.692
MSCB0001607,3mc0b,6TIEMXP,19/09/2014,13/09/2019,250250000,T028,,0,250250000,T028,0,0,55294369.69,53215168.89,2079200.801
MSCB0001608,3mc0c,6TIEMXP,19/09/2014,13/09/2019,14300000,T028,,0,14300000,T028,0,0,3159678.268,3040866.794,118811.4743
MSCB0001609,4reez,6TIEMXP,04/09/2014,30/08/2018,1400000000,T028,,0,1400000000,T028,0,0,214354591.6,219308073.4,-4953481.742
MSCB0001610,4rfju,6TIEMXP,05/09/2014,30/08/2018,600000000,T028,,0,600000000,T028,0,0,92095919.19,93989174.3,-1893255.113
MSCB0001611,4rfjv,6TIEMXP,05/09/2014,30/08/2018,500000000,T028,,0,500000000,T028,0,0,76746599.32,78324311.92,-1577712.594
MSCB0001612,4rfjw,6TIEMXP,05/09/2014,30/08/2018,900000000,T028,,0,900000000,T028,0,0,138143878.8,140983761.5,-2839882.669
MSCB0001613,4rhq3,6TIEMXP,11/09/2014,30/08/2018,1200000000,T028,,0,1200000000,T028,0,0,188882467,187978348.6,904118.3986
MSCB0001614,4rhq4,6TIEMXP,11/09/2014,30/08/2018,700000000,T028,,0,700000000,T028,0,0,110181439.1,109654036.7,527402.3992
MSCB0001615,4rhq5,6TIEMXP,11/09/2014,30/08/2018,300000000,T028,,0,300000000,T028,0,0,47220616.75,46994587.15,226029.5997
MSCB0001616,4rqsn,6TIEMXP,19/09/2014,31/08/2029,120900000,T028,,0,120900000,T028,0,0,80693870.97,74789005.62,5904865.353
MSCB0001617,4rqsp,6TIEMXP,19/09/2014,31/08/2029,6200000,T028,,0,6200000,T028,0,0,4138147.229,3835333.621,302813.6079
MSCB0001618,4rqsq,6TIEMXP,19/09/2014,31/08/2029,108500000,T028,,0,108500000,T028,0,0,72417576.51,67118338.37,5299238.137
MSCB0001619,4rqsr,6TIEMXP,19/09/2014,31/08/2029,74400000,T028,,0,74400000,T028,0,0,49657766.75,46024003.46,3633763.294
MSCB0001622,4rr5v,6TIEMXP,22/09/2014,17/09/2018,10000000000,T028,,0,10000000000,T028,0,0,1660168530,1601783074,58385455.88
MSCB0001623,4rtj3,6TIEMXP,25/09/2014,02/04/2018,17700000000,T028,,0,17700000000,T028,0,0,2502271576,2408342842,93928734.23
MSCB0001624,4rtj4,6TIEMXP,25/09/2014,02/04/2018,16300000000,T028,,0,16300000000,T028,0,0,2304351791,2217852448,86499342.82
MSCB0001625,4rtj5,6TIEMXP,25/09/2014,02/04/2018,10300000000,T028,,0,10300000000,T028,0,0,1456124138,1401465044,54659093.93
MSCB0001626,4rvm3,6TIEMXP,30/09/2014,30/08/2018,1500000000,T028,,0,1500000000,T028,0,0,249274797.1,234972935.8,14301861.37
MSCB0001627,4rvm4,6TIEMXP,30/09/2014,30/08/2018,1500000000,T028,,0,1500000000,T028,0,0,249274797.1,234972935.8,14301861.37
MSCB0001628,4rw1h,6TIEMXP,01/10/2014,25/07/2024,600000000,T028,,0,600000000,T028,0,0,283079800.4,264393806.7,18685993.75
MSCB0001629,3kmsc,1MXPTIE,04/09/2014,30/08/2018,1400000000,T028,,0,1400000000,T028,4.69,0,219308073.4,212992168.4,6315904.994
MSCB0001630,3kpza,1MXPTIE,05/09/2014,30/08/2018,600000000,T028,,0,600000000,T028,4.7018,0,93989174.3,91512023.51,2477150.792
MSCB0001631,3kpzn,1MXPTIE,05/09/2014,30/08/2018,500000000,T028,,0,500000000,T028,4.7018,0,78324311.92,76260019.59,2064292.327
MSCB0001632,3kpzp,1MXPTIE,05/09/2014,30/08/2018,900000000,T028,,0,900000000,T028,4.7018,0,140983761.5,137268035.3,3715726.188
MSCB0001633,3kxmr,1MXPTIE,11/09/2014,30/08/2018,1200000000,T028,,0,1200000000,T028,4.8223,0,187978348.6,187714675.6,263672.9601
MSCB0001634,3kxms,1MXPTIE,11/09/2014,30/08/2018,700000000,T028,,0,700000000,T028,4.8223,0,109654036.7,109500227.5,153809.2267
MSCB0001635,3kxmt,1MXPTIE,11/09/2014,30/08/2018,300000000,T028,,0,300000000,T028,4.8223,0,46994587.15,46928668.91,65918.24003
MSCB0001636,3mbyj,1MXPTIE,19/09/2014,31/08/2029,120900000,T028,,0,120900000,T028,6.75,0,74789005.62,80336818.44,-5547812.827
MSCB0001637,3mc0d,1MXPTIE,19/09/2014,31/08/2029,6200000,T028,,0,6200000,T028,6.75,0,3835333.621,4119836.843,-284503.2219
MSCB0001638,3mc0e,1MXPTIE,19/09/2014,31/08/2029,108500000,T028,,0,108500000,T028,6.75,0,67118338.37,72097144.76,-4978806.383
MSCB0001639,3mc0f,1MXPTIE,19/09/2014,31/08/2029,74400000,T028,,0,74400000,T028,6.75,0,46024003.46,49438042.12,-3414038.663
MSCB0001642,3mdcx,1MXPTIE,22/09/2014,17/09/2018,10000000000,T028,,0,10000000000,T028,4.98,0,1601783074,1650227401,-48444326.95
MSCB0001643,3mhuk,1MXPTIE,25/09/2014,02/04/2018,17700000000,T028,,0,17700000000,T028,4.8179,0,2408342842,2486786903,-78444061.02
MSCB0001644,3mhv2,1MXPTIE,25/09/2014,02/04/2018,16300000000,T028,,0,16300000000,T028,4.8179,0,2217852448,2290091894,-72239446.02
MSCB0001645,3mhv3,1MXPTIE,25/09/2014,02/04/2018,10300000000,T028,,0,10300000000,T028,4.8179,0,1401465044,1447113283,-45648238.9
MSCB0001646,3mnap,1MXPTIE,30/09/2014,30/08/2018,1500000000,T028,,0,1500000000,T028,5.093,0,234972935.8,247815057.9,-12842122.17
MSCB0001647,3mnaz,1MXPTIE,30/09/2014,30/08/2018,1500000000,T028,,0,1500000000,T028,5.093,0,234972935.8,247815057.9,-12842122.17
MSCB0001648,3mpvg,1MXPTIE,01/10/2014,25/07/2024,600000000,T028,,0,600000000,T028,6.347,0,264393806.7,281748078,-17354271.31
MSCB0001649,4rqs5,1MXPTIE,19/09/2014,13/09/2019,278850000,T028,,0,278850000,T028,5.31,0,59296902.48,61267581.7,-1970679.22
MSCB0001650,4rqs6,1MXPTIE,19/09/2014,13/09/2019,171600000,T028,,0,171600000,T028,5.31,0,36490401.53,37703127.2,-1212725.674
MSCB0001651,4rqs7,1MXPTIE,19/09/2014,13/09/2019,250250000,T028,,0,250250000,T028,5.31,0,53215168.89,54983727.17,-1768558.275
MSCB0001652,4rqs8,1MXPTIE,19/09/2014,13/09/2019,14300000,T028,,0,14300000,T028,5.31,0,3040866.794,3141927.267,-101060.4728
MSCB0001656,3mz1z,6LUSUSD,10/10/2014,10/09/2024,190000000,LUS182,,0,190000000,LUS091,0,0,641433483.2,510347414.4,131086068.8
MSCB0001657,3mz23,6LUSUSD,10/10/2014,10/09/2024,290000000,LUS182,,0,290000000,LUS091,0,0,979030053.3,778951316.8,200078736.5
MSCB0001658,3mz24,6LUSUSD,10/10/2014,10/09/2024,260000000,LUS182,,0,260000000,LUS091,0,0,877751082.3,698370146.1,179380936.2
MSCB0001659,3mz25,6LUSUSD,10/10/2014,10/09/2024,10000000,LUS182,,0,10000000,LUS091,0,0,33759657.01,26860390.23,6899266.777
MSCB0001660,3laj6,6LUSUSD,22/10/2014,04/10/2023,57000000,LUS182,,0,57000000,LUS091,0,0,163036371.1,135139489.3,27896881.81
MSCB0001661,3laj7,6LUSUSD,22/10/2014,04/10/2023,73000000,LUS182,,0,73000000,LUS091,0,0,208800966.5,173073381,35727585.48
MSCB0001662,3laj9,6LUSUSD,22/10/2014,27/09/2023,55500000,LUS182,,0,55500000,LUS091,0,0,150427092.6,130727066,19700026.63
MSCB0001663,3laja,6LUSUSD,22/10/2014,27/09/2023,52500000,LUS182,,0,52500000,LUS091,0,0,142295898.4,123660738.1,18635160.32
MSCB0001664,3lbsx,6LUSUSD,23/10/2014,15/05/2024,24000000,LUS182,,0,24000000,LUS091,0,0,74844085.96,61889794.65,12954291.3
MSCB0001665,3lbt0,6LUSUSD,23/10/2014,29/01/2024,78046000,LUS182,,0,78046000,LUS091,0,0,228239988.3,193524380.2,34715608.09
MSCB0001666,3lbt1,6LUSUSD,23/10/2014,30/10/2023,24000000,LUS182,,0,24000000,LUS091,0,0,69553832.07,57423975.63,12129856.44
MSCB0001667,3lbty,6LUSUSD,23/10/2014,27/09/2023,27000000,LUS182,,0,27000000,LUS091,0,0,73510390.76,63596951.02,9913439.745
MSCB0001668,3lbtz,6LUSUSD,23/10/2014,29/01/2024,66070000,LUS182,,0,66070000,LUS091,0,0,193217026.2,163828457.5,29388568.62
MSCB0001669,3lbu0,6LUSUSD,23/10/2014,29/01/2024,55884000,LUS182,,0,55884000,LUS091,0,0,163428792,138571053.8,24857738.29
MSCB0001670,3lbu5,6LUSUSD,23/10/2014,30/10/2023,38000000,LUS182,,0,38000000,LUS091,0,0,110126900.8,90921294.74,19205606.03
MSCB0001671,4rzqz,1USDLUS,10/10/2014,10/09/2024,190000000,LUS091,,0,190000000,LUS182,2.468,0,510347414.4,633730118.7,-123382704.3
MSCB0001672,4rzr0,1USDLUS,10/10/2014,10/09/2024,290000000,LUS091,,0,290000000,LUS182,2.468,0,778951316.8,967272286.5,-188320969.7
MSCB0001673,4rzr1,1USDLUS,10/10/2014,10/09/2024,260000000,LUS091,,0,260000000,LUS182,2.468,0,698370146.1,867209636.1,-168839490.1
MSCB0001674,4rzr2,1USDLUS,10/10/2014,10/09/2024,10000000,LUS091,,0,10000000,LUS182,2.468,0,26860390.23,33354216.77,-6493826.541
MSCB0001675,4a0ka,1USDLUS,22/10/2014,04/10/2023,57000000,LUS091,,0,57000000,LUS182,2.18875,0,135139489.3,160831935.7,-25692446.37
MSCB0001676,4a0kb,1USDLUS,22/10/2014,04/10/2023,73000000,LUS091,,0,73000000,LUS182,2.18875,0,173073381,205977742.2,-32904361.14
MSCB0001677,4a0kr,1USDLUS,22/10/2014,27/09/2023,55500000,LUS091,,0,55500000,LUS182,2.19,0,130727066,148394294.1,-17667228.08
MSCB0001678,4a0ks,1USDLUS,22/10/2014,27/09/2023,52500000,LUS091,,0,52500000,LUS182,2.19,0,123660738.1,140372980.9,-16712242.78
MSCB0001679,4a0yz,1USDLUS,23/10/2014,15/05/2024,24000000,LUS091,,0,24000000,LUS182,2.2665,0,61889794.65,73866370.92,-11976576.27
MSCB0001680,4a137,1USDLUS,23/10/2014,27/09/2023,27000000,LUS091,,0,27000000,LUS182,2.2,0,63596951.02,72521461.74,-8924510.721
MSCB0001681,4a13d,1USDLUS,23/10/2014,29/01/2024,78046000,LUS091,,0,78046000,LUS182,2.2375,0,193524380.2,225220275.1,-31695894.9
MSCB0001682,4a13e,1USDLUS,23/10/2014,29/01/2024,66070000,LUS091,,0,66070000,LUS182,2.2375,0,163828457.5,190660681.8,-26832224.28
MSCB0001683,4a13f,1USDLUS,23/10/2014,29/01/2024,55884000,LUS091,,0,55884000,LUS182,2.2375,0,138571053.8,161266558.8,-22695505.09
MSCB0001684,4a13s,1USDLUS,23/10/2014,30/10/2023,24000000,LUS091,,0,24000000,LUS182,2.2075,0,57423975.63,68621266.72,-11197291.09
MSCB0001685,4a13t,1USDLUS,23/10/2014,30/10/2023,38000000,LUS091,,0,38000000,LUS182,2.2075,0,90921294.74,108650339,-17729044.23
MSCB0001686,4rwgv,6TIEMXP,02/10/2014,30/08/2018,500000000,T028,,0,500000000,T028,0,0,80558140.56,78324311.92,2233828.646
MSCB0001687,4rwgw,6TIEMXP,02/10/2014,30/08/2018,500000000,T028,,0,500000000,T028,0,0,80558140.56,78324311.92,2233828.646
MSCB0001688,3mung,6TIEMXP,06/10/2014,08/06/2021,400000000,T028,,0,400000000,T028,0,0,125849725.9,119903971.4,5945754.542
MSCB0001689,3munu,6TIEMXP,06/10/2014,08/06/2021,300000000,T028,,0,300000000,T028,0,0,94387294.44,89927978.53,4459315.907
MSCB0001690,3munv,6TIEMXP,06/10/2014,08/06/2021,300000000,T028,,0,300000000,T028,0,0,94387294.44,89927978.53,4459315.907
MSCB0001691,4ry9k,6TIEMXP,06/10/2014,30/08/2018,500000000,T028,,0,500000000,T028,0,0,80642481.05,78324311.92,2318169.133
MSCB0001692,4ry9m,6TIEMXP,06/10/2014,30/08/2018,500000000,T028,,0,500000000,T028,0,0,80642481.05,78324311.92,2318169.133
MSCB0001693,4rykw,6TIEMXP,07/10/2014,30/08/2018,400000000,T028,,0,400000000,T028,0,0,64020917.38,62659449.53,1361467.844
MSCB0001694,4ryv0,6TIEMXP,08/10/2014,30/08/2018,700000000,T028,,0,700000000,T028,0,0,111502989.6,109654036.7,1848952.954
MSCB0001695,3mz1q,6TIEMXP,09/10/2014,24/09/2024,300000000,T028,,0,300000000,T028,0,0,139996928.7,134111971.8,5884956.881
MSCB0001696,4rzqr,6TIEMXP,09/10/2014,30/08/2018,700000000,T028,,0,700000000,T028,0,0,109752275.8,109654036.7,98239.07486
MSCB0001697,4rzqs,6TIEMXP,09/10/2014,30/08/2018,600000000,T028,,0,600000000,T028,0,0,94073379.22,93989174.3,84204.92131
MSCB0001698,3n0kt,6TIEMXP,10/10/2014,08/06/2021,500000000,T028,,0,500000000,T028,0,0,152757624.7,149879964.2,2877660.449
MSCB0001699,3n0me,6TIEMXP,10/10/2014,08/06/2021,700000000,T028,,0,700000000,T028,0,0,213860674.5,209831949.9,4028724.629
MSCB0001700,3n0mf,6TIEMXP,10/10/2014,08/06/2021,300000000,T028,,0,300000000,T028,0,0,91654574.8,89927978.53,1726596.27
MSCB0001701,3n0n1,6TIEMXP,10/10/2014,24/09/2024,300000000,T028,,0,300000000,T028,0,0,137970946.6,134111971.8,3858974.853
MSCB0001702,3n20f,6TIEMXP,13/10/2014,13/07/2018,149000000,T028,,0,149000000,T028,0,0,22049784.38,22197276.26,-147491.8771
MSCB0001703,3n20h,6TIEMXP,13/10/2014,27/08/2018,306000000,T028,,0,306000000,T028,0,0,47669113.69,47857758.53,-188644.8471
MSCB0001704,3n233,6TIEMXP,13/10/2014,08/06/2021,400000000,T028,,0,400000000,T028,0,0,122465125.3,119903971.4,2561153.917
MSCB0001705,4s0u1,6TIEMXP,13/10/2014,30/08/2018,800000000,T028,,0,800000000,T028,0,0,125602448.4,125318899.1,283549.2944
MSCB0001706,3l25w,6TIEMXP,15/10/2014,08/06/2021,200000000,T028,,0,200000000,T028,0,0,60239631.34,59951985.69,287645.653
MSCB0001707,4s1k4,6TIEMXP,15/10/2014,30/08/2018,700000000,T028,,0,700000000,T028,0,0,107688204.5,109654036.7,-1965832.152
MSCB0001708,4s1k5,6TIEMXP,15/10/2014,30/08/2018,300000000,T028,,0,300000000,T028,0,0,46152087.66,46994587.15,-842499.4936
MSCB0001709,4s291,6TIEMXP,16/10/2014,30/08/2018,600000000,T028,,0,600000000,T028,0,0,90490206.07,93989174.3,-3498968.231
MSCB0001710,4s292,6TIEMXP,16/10/2014,30/08/2018,700000000,T028,,0,700000000,T028,0,0,105571907.1,109654036.7,-4082129.603
MSCB0001711,4s293,6TIEMXP,16/10/2014,30/08/2018,700000000,T028,,0,700000000,T028,0,0,105571907.1,109654036.7,-4082129.603
MSCB0001712,4s2b3,6TIEMXP,16/10/2014,27/09/2029,6400000,T028,,0,6400000,T028,0,0,4152527.397,3973520.031,179007.3665
MSCB0001713,4s2b4,6TIEMXP,16/10/2014,27/09/2029,112000000,T028,,0,112000000,T028,0,0,72669229.45,69536600.54,3132628.913
MSCB0001714,4s2b5,6TIEMXP,16/10/2014,27/09/2029,124800000,T028,,0,124800000,T028,0,0,80974284.24,77483640.6,3490643.646
MSCB0001715,4s2b6,6TIEMXP,16/10/2014,27/09/2029,76800000,T028,,0,76800000,T028,0,0,49830328.76,47682240.37,2148088.398
